audio_base,effect_key,variant_idx,variant_path,original_transcript,noisy_transcript,word_error_rate,character_similarity,word_overlap,length_ratio,intent_preserved,intent_confidence,semantic_similarity,noise_impact_severity,intent_category,error_types,critical_words_affected,effect_params
live_simple_185-110-0_elevenlabs,background_noise_all,phone-ringtone_db-15,audio_comparison_outputs/live_simple_185-110-0_elevenlabs/background_noise_all/live_simple_185-110-0_elevenlabs_background_noise_all_phone-ringtone_db-15.mp3,"Um, can you help me get a housekeeper for, uh, ironing in Chombery with a review of four and a half stars or higher available tomorrow? Right, today's date's September 29th, 2023.","Um, can you help me get a housekeeper for, uh, ironing in Chombery with a review of four and a half stars or higher available tomorrow? Right, today's date's September 29th, 2023.",0.0,1.0,1.0,1.0,True,1.0,1.0,low,command,no_significant_impact,,"{""noise_level"": -15, ""noise_file"": ""background_noise/noise/phone-ringtone.mp3""}"
live_simple_185-110-0_elevenlabs,background_noise_all,glitch_db-15,audio_comparison_outputs/live_simple_185-110-0_elevenlabs/background_noise_all/live_simple_185-110-0_elevenlabs_background_noise_all_glitch_db-15.mp3,"Um, can you help me get a housekeeper for, uh, ironing in Chombery with a review of four and a half stars or higher available tomorrow? Right, today's date's September 29th, 2023.","Um, can you help me get a housekeeper for, uh, Ironing and Chombery with a review of four and a half stars or higher available tomorrow? Right, today's date's September 29th, 2023.",0.03125,0.9916434540389972,0.9666666666666667,1.005586592178771,True,0.99,0.99,low,command,no_significant_impact,,"{""noise_level"": -15, ""noise_file"": ""background_noise/noise/glitch.mp3""}"
live_simple_185-110-0_elevenlabs,background_noise_all,typing_db-15,audio_comparison_outputs/live_simple_185-110-0_elevenlabs/background_noise_all/live_simple_185-110-0_elevenlabs_background_noise_all_typing_db-15.mp3,"Um, can you help me get a housekeeper for, uh, ironing in Chombery with a review of four and a half stars or higher available tomorrow? Right, today's date's September 29th, 2023.","Um, can you help me get a housekeeper for, uh, ironing in Chombery with a review of four and a half stars or higher available tomorrow? Right, today's date's September 29th, 2023.",0.0,1.0,1.0,1.0,True,1.0,1.0,low,command,no_significant_impact,,"{""noise_level"": -15, ""noise_file"": ""background_noise/noise/typing.mp3""}"
live_simple_185-110-0_elevenlabs,background_noise_all,glitch_db0,audio_comparison_outputs/live_simple_185-110-0_elevenlabs/background_noise_all/live_simple_185-110-0_elevenlabs_background_noise_all_glitch_db0.mp3,"Um, can you help me get a housekeeper for, uh, ironing in Chombery with a review of four and a half stars or higher available tomorrow? Right, today's date's September 29th, 2023.","Um, can you help me get a housekeeper for, uh, I am in a problem with a review of Forge of Stars and Hearts, available tomorrow? Right, today's date, September 29th, 2023.",0.40625,0.8571428571428571,0.6388888888888888,0.9553072625698324,False,0.3,0.4,high,command,transcription_degradation;word_substitution;entity_confusion;semantic_drift,ironing;Chombery;four and a half stars,"{""noise_level"": 0, ""noise_file"": ""background_noise/noise/glitch.mp3""}"
live_simple_185-110-0_elevenlabs,background_noise_all,glitch_db-5,audio_comparison_outputs/live_simple_185-110-0_elevenlabs/background_noise_all/live_simple_185-110-0_elevenlabs_background_noise_all_glitch_db-5.mp3,"Um, can you help me get a housekeeper for, uh, ironing in Chombery with a review of four and a half stars or higher available tomorrow? Right, today's date's September 29th, 2023.","Um, can you help me get a housekeeper for, uh, ironing and conjuring with a review of four and a half stars or higher? Available tomorrow. Right, today's date, September 29th, 2023.",0.15625,0.9277777777777778,0.7352941176470589,1.011173184357542,True,0.9,0.9,low,command,word_substitution,Chombery,"{""noise_level"": -5, ""noise_file"": ""background_noise/noise/glitch.mp3""}"
live_simple_185-110-0_elevenlabs,background_noise_all,typing_db-5,audio_comparison_outputs/live_simple_185-110-0_elevenlabs/background_noise_all/live_simple_185-110-0_elevenlabs_background_noise_all_typing_db-5.mp3,"Um, can you help me get a housekeeper for, uh, ironing in Chombery with a review of four and a half stars or higher available tomorrow? Right, today's date's September 29th, 2023.","Um, can you help me get a housekeeper for, uh, ironing in Chombery with a review of four and a half stars or higher available tomorrow? Right, today's date's September 29th, 2023.",0.0,1.0,1.0,1.0,True,1.0,1.0,low,command,no_significant_impact,,"{""noise_level"": -5, ""noise_file"": ""background_noise/noise/typing.mp3""}"
live_simple_185-110-0_elevenlabs,background_noise_all,typing_db0,audio_comparison_outputs/live_simple_185-110-0_elevenlabs/background_noise_all/live_simple_185-110-0_elevenlabs_background_noise_all_typing_db0.mp3,"Um, can you help me get a housekeeper for, uh, ironing in Chombery with a review of four and a half stars or higher available tomorrow? Right, today's date's September 29th, 2023.","Um, can you help me get a housekeeper for, uh, ironing in Chombery with a review of four and a half stars or higher available tomorrow? Right, today's date's September 29th, 2023.",0.0,1.0,1.0,1.0,True,1.0,1.0,low,command,no_significant_impact,,"{""noise_level"": 0, ""noise_file"": ""background_noise/noise/typing.mp3""}"
live_simple_185-110-0_elevenlabs,volume_fluctuation_mild,0,audio_comparison_outputs/live_simple_185-110-0_elevenlabs/volume_fluctuation_mild/live_simple_185-110-0_elevenlabs_volume_fluctuation_mild_v0.mp3,"Um, can you help me get a housekeeper for, uh, ironing in Chombery with a review of four and a half stars or higher available tomorrow? Right, today's date's September 29th, 2023.","Um, can you help me get a housekeeper for, uh, ironing in Chombery with a review of four and a half stars or higher available tomorrow? Right, today's date's September 29th, 2023.",0.0,1.0,1.0,1.0,True,1.0,1.0,low,command,no_significant_impact,,"{""min_db_change"": -8, ""max_db_change"": 5, ""min_duration_ms"": 800, ""max_duration_ms"": 2000, ""n_fluctuations"": 3}"
live_simple_185-110-0_elevenlabs,volume_fluctuation_mild,1,audio_comparison_outputs/live_simple_185-110-0_elevenlabs/volume_fluctuation_mild/live_simple_185-110-0_elevenlabs_volume_fluctuation_mild_v1.mp3,"Um, can you help me get a housekeeper for, uh, ironing in Chombery with a review of four and a half stars or higher available tomorrow? Right, today's date's September 29th, 2023.","Um, can you help me get a housekeeper for, uh, ironing in Chombery with a review of four and a half stars or higher available tomorrow? Right, today's date's September 29th, 2023.",0.0,1.0,1.0,1.0,True,1.0,1.0,low,command,no_significant_impact,,"{""min_db_change"": -12, ""max_db_change"": 8, ""min_duration_ms"": 500, ""max_duration_ms"": 1500, ""n_fluctuations"": 5}"
live_simple_185-110-0_elevenlabs,reverb_echo,0,audio_comparison_outputs/live_simple_185-110-0_elevenlabs/reverb_echo/live_simple_185-110-0_elevenlabs_reverb_echo_v0.mp3,"Um, can you help me get a housekeeper for, uh, ironing in Chombery with a review of four and a half stars or higher available tomorrow? Right, today's date's September 29th, 2023.","Um, can you help me get a housekeeper for, uh, ironing in Chombery with a review of four and a half stars or higher available tomorrow? Right, today's date's September 29th, 2023.",0.0,1.0,1.0,1.0,True,1.0,1.0,low,command,no_significant_impact,,"{""mode"": ""echo"", ""echo_delay_ms"": 100, ""echo_decay"": 0.4, ""echo_n"": 2}"
live_simple_185-110-0_elevenlabs,reverb_echo,1,audio_comparison_outputs/live_simple_185-110-0_elevenlabs/reverb_echo/live_simple_185-110-0_elevenlabs_reverb_echo_v1.mp3,"Um, can you help me get a housekeeper for, uh, ironing in Chombery with a review of four and a half stars or higher available tomorrow? Right, today's date's September 29th, 2023.","Um, can you help me get a housekeeper, uh, ironing and chomping with a review of four and a half stars or higher available tomorrow? Right, today's date is September 29th, 2023.",0.1875,0.949438202247191,0.7352941176470589,0.9888268156424581,True,0.9,0.9,low,command,word_substitution;entity_confusion,Chombery;chomping,"{""mode"": ""echo"", ""echo_delay_ms"": 200, ""echo_decay"": 0.6, ""echo_n"": 3}"
live_simple_185-110-0_elevenlabs,network_cuts,0,audio_comparison_outputs/live_simple_185-110-0_elevenlabs/network_cuts/live_simple_185-110-0_elevenlabs_network_cuts_v0.mp3,"Um, can you help me get a housekeeper for, uh, ironing in Chombery with a review of four and a half stars or higher available tomorrow? Right, today's date's September 29th, 2023.","Um, can you help me get a housekeeper for, uh, ironing in Chombery? View of four and a half hours or higher. Available tomorrow. Right. Today's date's September 29th, 2023.",0.25,0.9401709401709402,0.6388888888888888,0.9608938547486033,True,0.9,0.8,medium,command,word_substitution;entity_confusion;partial_loss,review;hours,"{""min_cut_ms"": 100, ""max_cut_ms"": 400, ""n_cuts"": 5}"
live_simple_185-110-0_elevenlabs,audio_fade,0,audio_comparison_outputs/live_simple_185-110-0_elevenlabs/audio_fade/live_simple_185-110-0_elevenlabs_audio_fade_v0.mp3,"Um, can you help me get a housekeeper for, uh, ironing in Chombery with a review of four and a half stars or higher available tomorrow? Right, today's date's September 29th, 2023.","Um, can you help me get a housekeeper for, uh, ironing in Chombery with a review of four and a half stars or higher available tomorrow? Right, today's date's September 29th, 2023.",0.0,1.0,1.0,1.0,True,1.0,1.0,low,command,no_significant_impact,,"{""min_db"": -20, ""max_db"": 0}"
live_simple_185-110-0_elevenlabs,network_cuts,1,audio_comparison_outputs/live_simple_185-110-0_elevenlabs/network_cuts/live_simple_185-110-0_elevenlabs_network_cuts_v1.mp3,"Um, can you help me get a housekeeper for, uh, ironing in Chombery with a review of four and a half stars or higher available tomorrow? Right, today's date's September 29th, 2023.","Um, can you help me get for, uh, in Chombrow of four and a half stars or higher available tomorrow? Right, today's date is the ninth of March, twenty-three.",0.4375,0.764179104477612,0.5675675675675675,0.8715083798882681,False,0.4,0.6,high,command,transcription_degradation;word_deletion;entity_confusion;partial_loss,housekeeper;ironing;September 29th;March,"{""min_cut_ms"": 200, ""max_cut_ms"": 800, ""n_cuts"": 8}"
live_simple_185-110-0_elevenlabs,audio_fade,1,audio_comparison_outputs/live_simple_185-110-0_elevenlabs/audio_fade/live_simple_185-110-0_elevenlabs_audio_fade_v1.mp3,"Um, can you help me get a housekeeper for, uh, ironing in Chombery with a review of four and a half stars or higher available tomorrow? Right, today's date's September 29th, 2023.","Um, can you help me get a housekeeper for, uh, ironing in Chombery with a review of four and a half stars or higher available tomorrow? Right, today's date's September 29th, 2023.",0.0,1.0,1.0,1.0,True,1.0,1.0,low,command,no_significant_impact,,"{""min_db"": -30, ""max_db"": 0}"
live_simple_185-110-0_elevenlabs,mic_rubbing,0,audio_comparison_outputs/live_simple_185-110-0_elevenlabs/mic_rubbing/live_simple_185-110-0_elevenlabs_mic_rubbing_v0.mp3,"Um, can you help me get a housekeeper for, uh, ironing in Chombery with a review of four and a half stars or higher available tomorrow? Right, today's date's September 29th, 2023.","Um, can you help me get a housekeeper for, uh, ironing in Chombery with a review of four and a half stars or higher available tomorrow? Right, today's date's September 29th, 2023.",0.0,1.0,1.0,1.0,True,1.0,1.0,low,command,no_significant_impact,,{}
live_simple_185-110-0_elevenlabs,reverb_cave,0,audio_comparison_outputs/live_simple_185-110-0_elevenlabs/reverb_cave/live_simple_185-110-0_elevenlabs_reverb_cave_v0.mp3,"Um, can you help me get a housekeeper for, uh, ironing in Chombery with a review of four and a half stars or higher available tomorrow? Right, today's date's September 29th, 2023.","Um, can you help me get a housekeeper for, er, ironing in Chonbury with a review of four-and-a-half stars or higher available tomorrow? Right, today's date's September 29th, 2023.",0.1875,0.9608938547486033,0.7575757575757576,1.0,True,0.98,0.99,low,command,word_substitution,Chombery;Chonbury,"{""mode"": ""cave"", ""n_reflections"": 8, ""max_reflection_delay_ms"": 200, ""decay_mean"": 0.3, ""decay_std"": 0.1, ""lowpass_freq"": 4000}"
live_simple_185-110-0_elevenlabs,competing_speech,java_0_openai_db-15,audio_comparison_outputs/live_simple_185-110-0_elevenlabs/competing_speech/live_simple_185-110-0_elevenlabs_competing_speech_java_0_openai_db-15.mp3,"Um, can you help me get a housekeeper for, uh, ironing in Chombery with a review of four and a half stars or higher available tomorrow? Right, today's date's September 29th, 2023.","Um, can you help me get a housekeeper for, uh, ironing in Chombery with a review of four and a half stars or higher available tomorrow? Right, today's date's September 29th, 2023.",0.0,1.0,1.0,1.0,True,1.0,1.0,low,command,no_significant_impact,,"{""noise_file"": ""./audio/BFCL_v3_java/java_0_openai.mp3"", ""noise_level"": -15}"
live_simple_185-110-0_elevenlabs,mumbling_effect,0,audio_comparison_outputs/live_simple_185-110-0_elevenlabs/mumbling_effect/live_simple_185-110-0_elevenlabs_mumbling_effect_v0.mp3,"Um, can you help me get a housekeeper for, uh, ironing in Chombery with a review of four and a half stars or higher available tomorrow? Right, today's date's September 29th, 2023.","Um, can you help me get a housekeeper for, uh, ironing in Chombery with a review of four-and-a-half stars or higher available tomorrow? Right, today's date's September 29th, 2023.",0.125,0.9832402234636871,0.8709677419354839,1.0,True,1.0,1.0,low,command,no_significant_impact,,{}
live_simple_185-110-0_elevenlabs,competing_speech,java_0_openai_db0,audio_comparison_outputs/live_simple_185-110-0_elevenlabs/competing_speech/live_simple_185-110-0_elevenlabs_competing_speech_java_0_openai_db0.mp3,"Um, can you help me get a housekeeper for, uh, ironing in Chombery with a review of four and a half stars or higher available tomorrow? Right, today's date's September 29th, 2023.","Um, can you help me get a housekeeper for, uh, Ironing and Chombery with a review of four and a half stars or higher available tomorrow? Right, today's date's September 29th, 2023.",0.03125,0.9916434540389972,0.9666666666666667,1.005586592178771,True,0.99,0.99,low,command,no_significant_impact,,"{""noise_file"": ""./audio/BFCL_v3_java/java_0_openai.mp3"", ""noise_level"": 0}"
live_simple_101-60-0_cartesia,background_noise_all,pink_noise_db-15,audio_comparison_outputs/live_simple_101-60-0_cartesia/background_noise_all/live_simple_101-60-0_cartesia_background_noise_all_pink_noise_db-15.mp3,"Uh, hey, could you prompt me with a message called please enter the Wi-Fi network name you wish to connect to? Oh, I need to enter SAD.","Uh, hey, could you prompt me with a message called Please enter the Wi-Fi network name you wish to connect to? Oh, I need to enter S.A.B.",0.037037037037037035,0.9852941176470589,0.92,1.0148148148148148,True,0.9,0.95,low,command,word_substitution;phonetic_confusion,SAD;S.A.B.,"{""noise_level"": -15, ""noise_file"": ""background_noise/noise/pink_noise.wav""}"
live_simple_185-110-0_elevenlabs,competing_speech,java_0_openai_db-5,audio_comparison_outputs/live_simple_185-110-0_elevenlabs/competing_speech/live_simple_185-110-0_elevenlabs_competing_speech_java_0_openai_db-5.mp3,"Um, can you help me get a housekeeper for, uh, ironing in Chombery with a review of four and a half stars or higher available tomorrow? Right, today's date's September 29th, 2023.","Um, can you help me get a housekeeper for, uh, ironing in Chonburi with a review of four-and-a-half stars or higher available tomorrow? Right, today's date's September 29th, 2023.",0.15625,0.9664804469273743,0.8125,1.0,True,0.98,0.99,low,command,word_substitution,Chombery;Chonburi,"{""noise_file"": ""./audio/BFCL_v3_java/java_0_openai.mp3"", ""noise_level"": -5}"
live_simple_101-60-0_cartesia,background_noise_all,pink_noise_db0,audio_comparison_outputs/live_simple_101-60-0_cartesia/background_noise_all/live_simple_101-60-0_cartesia_background_noise_all_pink_noise_db0.mp3,"Uh, hey, could you prompt me with a message called please enter the Wi-Fi network name you wish to connect to? Oh, I need to enter SAD.","I would say, if you'd like more information about things that are happening in the United States of America, call me anytime.",1.5185185185185186,0.24615384615384617,0.06976744186046512,0.9259259259259259,False,0.0,0.1,high,command,transcription_degradation;word_substitution;entity_confusion;command_confusion;semantic_drift,please enter the Wi-Fi network name;SAD,"{""noise_level"": 0, ""noise_file"": ""background_noise/noise/pink_noise.wav""}"
live_simple_101-60-0_cartesia,background_noise_all,pink_noise_db-5,audio_comparison_outputs/live_simple_101-60-0_cartesia/background_noise_all/live_simple_101-60-0_cartesia_background_noise_all_pink_noise_db-5.mp3,"Uh, hey, could you prompt me with a message called please enter the Wi-Fi network name you wish to connect to? Oh, I need to enter SAD.","Uh, hey, could you help me with a message, or please? I have a Wi-Fi number for you and wish to connect you. Oh, I need to enter a space.",0.48148148148148145,0.7794117647058824,0.4411764705882353,1.0148148148148148,False,0.4,0.5,high,command,word_substitution;entity_confusion;command_confusion;semantic_drift,prompt;message;SAD;space,"{""noise_level"": -5, ""noise_file"": ""background_noise/noise/pink_noise.wav""}"
live_simple_101-60-0_cartesia,background_noise_all,white_noise_db-15,audio_comparison_outputs/live_simple_101-60-0_cartesia/background_noise_all/live_simple_101-60-0_cartesia_background_noise_all_white_noise_db-15.mp3,"Uh, hey, could you prompt me with a message called please enter the Wi-Fi network name you wish to connect to? Oh, I need to enter SAD.","Hey, could you prompt me with a message called please enter the Wi-Fi network name you wish to connect to oh I need to enter SAB",0.14814814814814814,0.9657794676806084,0.7692307692307693,0.9481481481481482,True,0.98,0.99,low,command,word_substitution,SAD;SAB,"{""noise_level"": -15, ""noise_file"": ""background_noise/noise/white_noise.wav""}"
live_simple_101-60-0_cartesia,background_noise_all,white_noise_db0,audio_comparison_outputs/live_simple_101-60-0_cartesia/background_noise_all/live_simple_101-60-0_cartesia_background_noise_all_white_noise_db0.mp3,"Uh, hey, could you prompt me with a message called please enter the Wi-Fi network name you wish to connect to? Oh, I need to enter SAD.","Uh, hey, could you talk to me with a message code, please, into the Wi-Fi network name you wish to connect to? Oh, I need to enter, actually.",0.25925925925925924,0.8768115942028986,0.6333333333333333,1.0444444444444445,False,0.7,0.75,medium,command,word_substitution;entity_confusion;command_confusion;semantic_drift,prompt;please enter;SAD,"{""noise_level"": 0, ""noise_file"": ""background_noise/noise/white_noise.wav""}"
live_simple_101-60-0_cartesia,background_noise_all,white_noise_db-5,audio_comparison_outputs/live_simple_101-60-0_cartesia/background_noise_all/live_simple_101-60-0_cartesia_background_noise_all_white_noise_db-5.mp3,"Uh, hey, could you prompt me with a message called please enter the Wi-Fi network name you wish to connect to? Oh, I need to enter SAD.","Uh, hey, could you talk to me with a message called Please enter the Wi-Fi network name you wish to connect to? Oh, I need to enter S.A.D.",0.1111111111111111,0.9523809523809523,0.8461538461538461,1.0222222222222221,True,0.98,0.99,low,command,word_substitution;phonetic_confusion,prompt;talk;SAD;S.A.D.,"{""noise_level"": -5, ""noise_file"": ""background_noise/noise/white_noise.wav""}"
live_simple_101-60-0_cartesia,background_noise_all,brown_noise_db-15,audio_comparison_outputs/live_simple_101-60-0_cartesia/background_noise_all/live_simple_101-60-0_cartesia_background_noise_all_brown_noise_db-15.mp3,"Uh, hey, could you prompt me with a message called please enter the Wi-Fi network name you wish to connect to? Oh, I need to enter SAD.","Hey, could you prompt me with a message called please enter the Wi-Fi network name you wish to connect to? Oh, I need to enter SAD",0.07407407407407407,0.9811320754716981,0.88,0.9629629629629629,True,0.98,0.99,low,command,no_significant_impact,,"{""noise_level"": -15, ""noise_file"": ""background_noise/noise/brown_noise.wav""}"
live_simple_101-60-0_cartesia,background_noise_all,brown_noise_db-5,audio_comparison_outputs/live_simple_101-60-0_cartesia/background_noise_all/live_simple_101-60-0_cartesia_background_noise_all_brown_noise_db-5.mp3,"Uh, hey, could you prompt me with a message called please enter the Wi-Fi network name you wish to connect to? Oh, I need to enter SAD.","Hey, could you prompt me with a message called please enter the Wi-Fi network name you wish to connect to oh I need to enter SAD",0.14814814814814814,0.973384030418251,0.7692307692307693,0.9481481481481482,True,0.98,0.99,low,command,no_significant_impact,,"{""noise_level"": -5, ""noise_file"": ""background_noise/noise/brown_noise.wav""}"
live_simple_101-60-0_cartesia,background_noise_all,car_outside_5_db0,audio_comparison_outputs/live_simple_101-60-0_cartesia/background_noise_all/live_simple_101-60-0_cartesia_background_noise_all_car_outside_5_db0.mp3,"Uh, hey, could you prompt me with a message called please enter the Wi-Fi network name you wish to connect to? Oh, I need to enter SAD.","Hey, could you prompt me with a message called please enter the Wi-Fi network name you wish to connect to oh I need to enter SAD",0.14814814814814814,0.973384030418251,0.7692307692307693,0.9481481481481482,True,0.98,0.99,low,command,no_significant_impact,,"{""noise_level"": 0, ""noise_file"": ""background_noise/noise/car_outside_5.webm""}"
live_simple_101-60-0_cartesia,background_noise_all,brown_noise_db0,audio_comparison_outputs/live_simple_101-60-0_cartesia/background_noise_all/live_simple_101-60-0_cartesia_background_noise_all_brown_noise_db0.mp3,"Uh, hey, could you prompt me with a message called please enter the Wi-Fi network name you wish to connect to? Oh, I need to enter SAD.","Hey, could you prompt me with a message called please enter the Wi-Fi network name you wish to connect to oh I need to enter SAD",0.14814814814814814,0.973384030418251,0.7692307692307693,0.9481481481481482,True,0.98,0.99,low,command,no_significant_impact,,"{""noise_level"": 0, ""noise_file"": ""background_noise/noise/brown_noise.wav""}"
live_simple_101-60-0_cartesia,background_noise_all,car_outside_5_db-5,audio_comparison_outputs/live_simple_101-60-0_cartesia/background_noise_all/live_simple_101-60-0_cartesia_background_noise_all_car_outside_5_db-5.mp3,"Uh, hey, could you prompt me with a message called please enter the Wi-Fi network name you wish to connect to? Oh, I need to enter SAD.","Hey, could you prompt me with a message called please enter the Wi-Fi network name you wish to connect to oh I need to enter SAD",0.14814814814814814,0.973384030418251,0.7692307692307693,0.9481481481481482,True,0.98,0.99,low,command,no_significant_impact,,"{""noise_level"": -5, ""noise_file"": ""background_noise/noise/car_outside_5.webm""}"
live_simple_101-60-0_cartesia,background_noise_all,car_outside_5_db-15,audio_comparison_outputs/live_simple_101-60-0_cartesia/background_noise_all/live_simple_101-60-0_cartesia_background_noise_all_car_outside_5_db-15.mp3,"Uh, hey, could you prompt me with a message called please enter the Wi-Fi network name you wish to connect to? Oh, I need to enter SAD.","Uh, hey, could you prompt me with a message called please enter the Wi-Fi network name you wish to connect to? Oh, I need to enter SAD.",0.0,1.0,1.0,1.0,True,1.0,1.0,low,command,no_significant_impact,,"{""noise_level"": -15, ""noise_file"": ""background_noise/noise/car_outside_5.webm""}"
live_simple_101-60-0_cartesia,background_noise_all,mosquito_db-5,audio_comparison_outputs/live_simple_101-60-0_cartesia/background_noise_all/live_simple_101-60-0_cartesia_background_noise_all_mosquito_db-5.mp3,"Uh, hey, could you prompt me with a message called please enter the Wi-Fi network name you wish to connect to? Oh, I need to enter SAD.","Uh, hey, could you prompt me with a message called please enter the Wi-Fi network name you wish to connect to? Oh, I need to enter S-A-D.",0.037037037037037035,0.9926470588235294,0.92,1.0148148148148148,True,0.99,0.99,low,command,no_significant_impact,,"{""noise_level"": -5, ""noise_file"": ""background_noise/noise/mosquito.webm""}"
live_simple_101-60-0_cartesia,background_noise_all,mosquito_db-15,audio_comparison_outputs/live_simple_101-60-0_cartesia/background_noise_all/live_simple_101-60-0_cartesia_background_noise_all_mosquito_db-15.mp3,"Uh, hey, could you prompt me with a message called please enter the Wi-Fi network name you wish to connect to? Oh, I need to enter SAD.","Hey, could you prompt me with a message called please enter the Wi-Fi network name you wish to connect to oh I need to enter SAD",0.14814814814814814,0.973384030418251,0.7692307692307693,0.9481481481481482,True,0.98,0.99,low,command,no_significant_impact,,"{""noise_level"": -15, ""noise_file"": ""background_noise/noise/mosquito.webm""}"
live_simple_101-60-0_cartesia,background_noise_all,machine_outside_4_db-15,audio_comparison_outputs/live_simple_101-60-0_cartesia/background_noise_all/live_simple_101-60-0_cartesia_background_noise_all_machine_outside_4_db-15.mp3,"Uh, hey, could you prompt me with a message called please enter the Wi-Fi network name you wish to connect to? Oh, I need to enter SAD.","Hey, could you prompt me with a message called please enter the Wi-Fi network name you wish to connect to oh I need to enter SAD",0.14814814814814814,0.973384030418251,0.7692307692307693,0.9481481481481482,True,0.98,0.99,low,command,no_significant_impact,,"{""noise_level"": -15, ""noise_file"": ""background_noise/noise/machine_outside_4.webm""}"
live_simple_101-60-0_cartesia,background_noise_all,mosquito_db0,audio_comparison_outputs/live_simple_101-60-0_cartesia/background_noise_all/live_simple_101-60-0_cartesia_background_noise_all_mosquito_db0.mp3,"Uh, hey, could you prompt me with a message called please enter the Wi-Fi network name you wish to connect to? Oh, I need to enter SAD.","Uh, hey, could you prompt me with a message called Please enter the Wi-Fi network name you wish to connect to? Oh, I need to enter S-A-N-E-T-H-E-N-T-H-E-N-T-H-E-N-T-H-E-N-T-H-E-N-T.",0.037037037037037035,0.8481012658227848,0.92,1.3407407407407408,False,0.2,0.4,high,command,transcription_degradation;word_substitution;entity_confusion;phonetic_confusion;word_insertion,SAD;S-A-N-E-T-H-E-N-T-H-E-N-T-H-E-N-T-H-E-N-T-H-E-N-T,"{""noise_level"": 0, ""noise_file"": ""background_noise/noise/mosquito.webm""}"
live_simple_101-60-0_cartesia,background_noise_all,machine_outside_4_db0,audio_comparison_outputs/live_simple_101-60-0_cartesia/background_noise_all/live_simple_101-60-0_cartesia_background_noise_all_machine_outside_4_db0.mp3,"Uh, hey, could you prompt me with a message called please enter the Wi-Fi network name you wish to connect to? Oh, I need to enter SAD.","Hey, could you prompt me with a message called please enter the Wi-Fi network name you wish to connect to oh I need to enter SAD",0.14814814814814814,0.973384030418251,0.7692307692307693,0.9481481481481482,True,0.98,0.99,low,command,no_significant_impact,,"{""noise_level"": 0, ""noise_file"": ""background_noise/noise/machine_outside_4.webm""}"
live_simple_101-60-0_cartesia,background_noise_all,drilling_outside_1_db-5,audio_comparison_outputs/live_simple_101-60-0_cartesia/background_noise_all/live_simple_101-60-0_cartesia_background_noise_all_drilling_outside_1_db-5.mp3,"Uh, hey, could you prompt me with a message called please enter the Wi-Fi network name you wish to connect to? Oh, I need to enter SAD.","Hey, could you prompt me with a message called please enter the Wi-Fi network name you wish to connect to oh I need to enter SAD",0.14814814814814814,0.973384030418251,0.7692307692307693,0.9481481481481482,True,0.98,0.95,low,command,no_significant_impact,,"{""noise_level"": -5, ""noise_file"": ""background_noise/noise/drilling_outside_1.webm""}"
live_simple_101-60-0_cartesia,background_noise_all,machine_outside_4_db-5,audio_comparison_outputs/live_simple_101-60-0_cartesia/background_noise_all/live_simple_101-60-0_cartesia_background_noise_all_machine_outside_4_db-5.mp3,"Uh, hey, could you prompt me with a message called please enter the Wi-Fi network name you wish to connect to? Oh, I need to enter SAD.","Hey, could you prompt me with a message called please enter the Wi-Fi network name you wish to connect to oh I need to enter SAD",0.14814814814814814,0.973384030418251,0.7692307692307693,0.9481481481481482,True,0.98,0.99,low,command,no_significant_impact,,"{""noise_level"": -5, ""noise_file"": ""background_noise/noise/machine_outside_4.webm""}"
live_simple_101-60-0_cartesia,background_noise_all,drilling_outside_1_db-15,audio_comparison_outputs/live_simple_101-60-0_cartesia/background_noise_all/live_simple_101-60-0_cartesia_background_noise_all_drilling_outside_1_db-15.mp3,"Uh, hey, could you prompt me with a message called please enter the Wi-Fi network name you wish to connect to? Oh, I need to enter SAD.","Hey, could you prompt me with a message called please enter the Wi-Fi network name you wish to connect to oh I need to enter SAD",0.14814814814814814,0.973384030418251,0.7692307692307693,0.9481481481481482,True,0.98,0.99,low,command,no_significant_impact,,"{""noise_level"": -15, ""noise_file"": ""background_noise/noise/drilling_outside_1.webm""}"
live_simple_101-60-0_cartesia,background_noise_all,ruckus_outside_6_db-15,audio_comparison_outputs/live_simple_101-60-0_cartesia/background_noise_all/live_simple_101-60-0_cartesia_background_noise_all_ruckus_outside_6_db-15.mp3,"Uh, hey, could you prompt me with a message called please enter the Wi-Fi network name you wish to connect to? Oh, I need to enter SAD.","Uh, hey, could you prompt me with a message called please enter the Wi-Fi network name you wish to connect to? Oh, I need to enter SAD.",0.0,1.0,1.0,1.0,True,1.0,1.0,low,command,no_significant_impact,,"{""noise_level"": -15, ""noise_file"": ""background_noise/noise/ruckus_outside_6.webm""}"
live_simple_101-60-0_cartesia,background_noise_all,drilling_outside_1_db0,audio_comparison_outputs/live_simple_101-60-0_cartesia/background_noise_all/live_simple_101-60-0_cartesia_background_noise_all_drilling_outside_1_db0.mp3,"Uh, hey, could you prompt me with a message called please enter the Wi-Fi network name you wish to connect to? Oh, I need to enter SAD.","Hey, could you prompt me with a message called please enter the Wi-Fi network name you wish to connect to oh I need to enter SAD",0.14814814814814814,0.973384030418251,0.7692307692307693,0.9481481481481482,True,0.98,0.99,low,command,no_significant_impact,,"{""noise_level"": 0, ""noise_file"": ""background_noise/noise/drilling_outside_1.webm""}"
