audio_base,effect_key,variant_idx,variant_path,original_transcript,noisy_transcript,word_error_rate,character_similarity,word_overlap,length_ratio,intent_preserved,intent_confidence,semantic_similarity,noise_impact_severity,intent_category,error_types,critical_words_affected,effect_params
live_simple_19-3-15_openai,competing_speech,java_0_openai_db-5,audio_comparison_outputs_deepgram/live_simple_19-3-15_openai/competing_speech/live_simple_19-3-15_openai_competing_speech_java_0_openai_db-5.mp3,Hey. What's the weather like in Qui Dana? Mexico. Could you tell me in Celsius? Thanks.,Hey. What's the weather like in Qui that's Info... Could you tell me in Cell geometry presentation,0.3125,0.7351351351351352,0.55,1.1264367816091954,False,0.2,0.4,high,question,word_substitution;entity_confusion;semantic_drift;command_confusion,Qui Dana;Celsius,"{""noise_file"": ""./audio/BFCL_v3_java/java_0_openai.mp3"", ""noise_level"": -5}"
live_simple_115-71-0_cartesia,background_noise_all,pink_noise_db-5,audio_comparison_outputs_deepgram/live_simple_115-71-0_cartesia/background_noise_all/live_simple_115-71-0_cartesia_background_noise_all_pink_noise_db-5.mp3,"So, oh, what's one thirty three plus thirty four?",,1.0,0.0,0.0,0.0,False,0.0,0.0,high,question,complete_failure,133;34;plus,"{""noise_level"": -5, ""noise_file"": ""background_noise/noise/pink_noise.wav""}"
live_simple_115-71-0_cartesia,background_noise_all,white_noise_db-15,audio_comparison_outputs_deepgram/live_simple_115-71-0_cartesia/background_noise_all/live_simple_115-71-0_cartesia_background_noise_all_white_noise_db-15.mp3,"So, oh, what's one thirty three plus thirty four?","So oh, what's one thirty three plus thirty four?",0.1111111111111111,0.9896907216494846,0.7777777777777778,0.9795918367346939,True,1.0,1.0,low,question,no_significant_impact,,"{""noise_level"": -15, ""noise_file"": ""background_noise/noise/white_noise.wav""}"
live_simple_115-71-0_cartesia,background_noise_all,pink_noise_db0,audio_comparison_outputs_deepgram/live_simple_115-71-0_cartesia/background_noise_all/live_simple_115-71-0_cartesia_background_noise_all_pink_noise_db0.mp3,"So, oh, what's one thirty three plus thirty four?",,1.0,0.0,0.0,0.0,False,0.0,0.0,high,question,complete_failure,one thirty three;plus;thirty four,"{""noise_level"": 0, ""noise_file"": ""background_noise/noise/pink_noise.wav""}"
live_simple_115-71-0_cartesia,background_noise_all,white_noise_db-5,audio_comparison_outputs_deepgram/live_simple_115-71-0_cartesia/background_noise_all/live_simple_115-71-0_cartesia_background_noise_all_white_noise_db-5.mp3,"So, oh, what's one thirty three plus thirty four?","So oh, it's one thirty two thirty four",0.5555555555555556,0.8045977011494253,0.25,0.7755102040816326,False,0.4,0.6,medium,question,word_substitution;word_deletion;entity_confusion,one thirty three;+,"{""noise_level"": -5, ""noise_file"": ""background_noise/noise/white_noise.wav""}"
live_simple_19-3-15_openai,competing_speech,java_0_openai_db0,audio_comparison_outputs_deepgram/live_simple_19-3-15_openai/competing_speech/live_simple_19-3-15_openai_competing_speech_java_0_openai_db0.mp3,Hey. What's the weather like in Qui Dana? Mexico. Could you tell me in Celsius? Thanks.,Hey. Once the weather like done a role that's info... You tell me cell geometry presentation,0.5625,0.5139664804469274,0.2916666666666667,1.0574712643678161,False,0.2,0.4,high,question,transcription_degradation;word_substitution;entity_confusion;command_confusion;semantic_drift;partial_loss,Qui Dana;Celsius;weather,"{""noise_file"": ""./audio/BFCL_v3_java/java_0_openai.mp3"", ""noise_level"": 0}"
live_simple_115-71-0_cartesia,background_noise_all,brown_noise_db-15,audio_comparison_outputs_deepgram/live_simple_115-71-0_cartesia/background_noise_all/live_simple_115-71-0_cartesia_background_noise_all_brown_noise_db-15.mp3,"So, oh, what's one thirty three plus thirty four?","So oh, what's one thirty three plus thirty four?",0.1111111111111111,0.9896907216494846,0.7777777777777778,0.9795918367346939,True,1.0,1.0,low,question,no_significant_impact,,"{""noise_level"": -15, ""noise_file"": ""background_noise/noise/brown_noise.wav""}"
live_simple_115-71-0_cartesia,background_noise_all,white_noise_db0,audio_comparison_outputs_deepgram/live_simple_115-71-0_cartesia/background_noise_all/live_simple_115-71-0_cartesia_background_noise_all_white_noise_db0.mp3,"So, oh, what's one thirty three plus thirty four?",,1.0,0.0,0.0,0.0,False,0.0,0.0,high,question,complete_failure,one thirty three;plus;thirty four,"{""noise_level"": 0, ""noise_file"": ""background_noise/noise/white_noise.wav""}"
live_simple_115-71-0_cartesia,background_noise_all,car_outside_5_db-5,audio_comparison_outputs_deepgram/live_simple_115-71-0_cartesia/background_noise_all/live_simple_115-71-0_cartesia_background_noise_all_car_outside_5_db-5.mp3,"So, oh, what's one thirty three plus thirty four?","So oh, what's one thirty three plus thirty four?",0.1111111111111111,0.9896907216494846,0.7777777777777778,0.9795918367346939,True,1.0,1.0,low,question,no_significant_impact,,"{""noise_level"": -5, ""noise_file"": ""background_noise/noise/car_outside_5.webm""}"
live_simple_115-71-0_cartesia,background_noise_all,car_outside_5_db-15,audio_comparison_outputs_deepgram/live_simple_115-71-0_cartesia/background_noise_all/live_simple_115-71-0_cartesia_background_noise_all_car_outside_5_db-15.mp3,"So, oh, what's one thirty three plus thirty four?","So oh, what's one thirty three plus thirty four?",0.1111111111111111,0.9896907216494846,0.7777777777777778,0.9795918367346939,True,1.0,1.0,low,question,no_significant_impact,,"{""noise_level"": -15, ""noise_file"": ""background_noise/noise/car_outside_5.webm""}"
live_simple_115-71-0_cartesia,background_noise_all,brown_noise_db-5,audio_comparison_outputs_deepgram/live_simple_115-71-0_cartesia/background_noise_all/live_simple_115-71-0_cartesia_background_noise_all_brown_noise_db-5.mp3,"So, oh, what's one thirty three plus thirty four?","So, oh, what's one thirty three plus thirty four?",0.0,1.0,1.0,1.0,True,1.0,1.0,low,question,no_significant_impact,,"{""noise_level"": -5, ""noise_file"": ""background_noise/noise/brown_noise.wav""}"
live_simple_115-71-0_cartesia,background_noise_all,brown_noise_db0,audio_comparison_outputs_deepgram/live_simple_115-71-0_cartesia/background_noise_all/live_simple_115-71-0_cartesia_background_noise_all_brown_noise_db0.mp3,"So, oh, what's one thirty three plus thirty four?","So oh, what's one thirty three plus thirty four?",0.1111111111111111,0.9896907216494846,0.7777777777777778,0.9795918367346939,True,1.0,1.0,low,question,no_significant_impact,,"{""noise_level"": 0, ""noise_file"": ""background_noise/noise/brown_noise.wav""}"
live_simple_115-71-0_cartesia,background_noise_all,car_outside_5_db0,audio_comparison_outputs_deepgram/live_simple_115-71-0_cartesia/background_noise_all/live_simple_115-71-0_cartesia_background_noise_all_car_outside_5_db0.mp3,"So, oh, what's one thirty three plus thirty four?","So oh, what's one thirty three plus thirty four?",0.1111111111111111,0.9896907216494846,0.7777777777777778,0.9795918367346939,True,1.0,1.0,low,question,no_significant_impact,,"{""noise_level"": 0, ""noise_file"": ""background_noise/noise/car_outside_5.webm""}"
live_simple_115-71-0_cartesia,background_noise_all,mosquito_db-15,audio_comparison_outputs_deepgram/live_simple_115-71-0_cartesia/background_noise_all/live_simple_115-71-0_cartesia_background_noise_all_mosquito_db-15.mp3,"So, oh, what's one thirty three plus thirty four?","So oh, what's one thirty three plus thirty four?",0.1111111111111111,0.9896907216494846,0.7777777777777778,0.9795918367346939,True,1.0,1.0,low,question,no_significant_impact,,"{""noise_level"": -15, ""noise_file"": ""background_noise/noise/mosquito.webm""}"
live_simple_115-71-0_cartesia,background_noise_all,mosquito_db0,audio_comparison_outputs_deepgram/live_simple_115-71-0_cartesia/background_noise_all/live_simple_115-71-0_cartesia_background_noise_all_mosquito_db0.mp3,"So, oh, what's one thirty three plus thirty four?",Self o.,1.0,0.10714285714285714,0.0,0.14285714285714285,False,0.1,0.05,high,question,transcription_degradation;word_deletion;entity_confusion;command_confusion;semantic_drift;complete_failure,one thirty three;plus;thirty four,"{""noise_level"": 0, ""noise_file"": ""background_noise/noise/mosquito.webm""}"
live_simple_115-71-0_cartesia,background_noise_all,machine_outside_4_db-15,audio_comparison_outputs_deepgram/live_simple_115-71-0_cartesia/background_noise_all/live_simple_115-71-0_cartesia_background_noise_all_machine_outside_4_db-15.mp3,"So, oh, what's one thirty three plus thirty four?","So, oh, what's one thirty three plus thirty four?",0.0,1.0,1.0,1.0,True,1.0,1.0,low,question,no_significant_impact,,"{""noise_level"": -15, ""noise_file"": ""background_noise/noise/machine_outside_4.webm""}"
live_simple_115-71-0_cartesia,background_noise_all,machine_outside_4_db0,audio_comparison_outputs_deepgram/live_simple_115-71-0_cartesia/background_noise_all/live_simple_115-71-0_cartesia_background_noise_all_machine_outside_4_db0.mp3,"So, oh, what's one thirty three plus thirty four?",So oh. What's one thirty three plus thirty four?,0.2222222222222222,0.9690721649484536,0.6,0.9795918367346939,True,1.0,1.0,low,question,no_significant_impact,,"{""noise_level"": 0, ""noise_file"": ""background_noise/noise/machine_outside_4.webm""}"
live_simple_115-71-0_cartesia,background_noise_all,mosquito_db-5,audio_comparison_outputs_deepgram/live_simple_115-71-0_cartesia/background_noise_all/live_simple_115-71-0_cartesia_background_noise_all_mosquito_db-5.mp3,"So, oh, what's one thirty three plus thirty four?","So oh, that's one thirty three five thirty four?",0.3333333333333333,0.8865979381443299,0.45454545454545453,0.9795918367346939,False,0.6,0.7,medium,question,word_substitution;command_confusion;semantic_drift,what's;+;plus,"{""noise_level"": -5, ""noise_file"": ""background_noise/noise/mosquito.webm""}"
live_simple_115-71-0_cartesia,background_noise_all,drilling_outside_1_db-15,audio_comparison_outputs_deepgram/live_simple_115-71-0_cartesia/background_noise_all/live_simple_115-71-0_cartesia_background_noise_all_drilling_outside_1_db-15.mp3,"So, oh, what's one thirty three plus thirty four?","So, oh, what's one thirty three plus thirty four?",0.0,1.0,1.0,1.0,True,1.0,1.0,low,question,no_significant_impact,,"{""noise_level"": -15, ""noise_file"": ""background_noise/noise/drilling_outside_1.webm""}"
live_simple_115-71-0_cartesia,background_noise_all,machine_outside_4_db-5,audio_comparison_outputs_deepgram/live_simple_115-71-0_cartesia/background_noise_all/live_simple_115-71-0_cartesia_background_noise_all_machine_outside_4_db-5.mp3,"So, oh, what's one thirty three plus thirty four?","So, oh, what's one thirty three plus thirty four?",0.0,1.0,1.0,1.0,True,1.0,1.0,low,question,no_significant_impact,,"{""noise_level"": -5, ""noise_file"": ""background_noise/noise/machine_outside_4.webm""}"
live_simple_115-71-0_cartesia,background_noise_all,drilling_outside_1_db0,audio_comparison_outputs_deepgram/live_simple_115-71-0_cartesia/background_noise_all/live_simple_115-71-0_cartesia_background_noise_all_drilling_outside_1_db0.mp3,"So, oh, what's one thirty three plus thirty four?","So, oh, what's one thirty three plus thirty four?",0.0,1.0,1.0,1.0,True,1.0,1.0,low,question,no_significant_impact,,"{""noise_level"": 0, ""noise_file"": ""background_noise/noise/drilling_outside_1.webm""}"
live_simple_115-71-0_cartesia,background_noise_all,drilling_outside_1_db-5,audio_comparison_outputs_deepgram/live_simple_115-71-0_cartesia/background_noise_all/live_simple_115-71-0_cartesia_background_noise_all_drilling_outside_1_db-5.mp3,"So, oh, what's one thirty three plus thirty four?","So, oh, what's one thirty three plus thirty four?",0.0,1.0,1.0,1.0,True,1.0,1.0,low,question,no_significant_impact,,"{""noise_level"": -5, ""noise_file"": ""background_noise/noise/drilling_outside_1.webm""}"
live_simple_115-71-0_cartesia,background_noise_all,ruckus_outside_6_db-15,audio_comparison_outputs_deepgram/live_simple_115-71-0_cartesia/background_noise_all/live_simple_115-71-0_cartesia_background_noise_all_ruckus_outside_6_db-15.mp3,"So, oh, what's one thirty three plus thirty four?","So oh, what's one thirty three plus thirty four?",0.1111111111111111,0.9896907216494846,0.7777777777777778,0.9795918367346939,True,1.0,1.0,low,question,no_significant_impact,,"{""noise_level"": -15, ""noise_file"": ""background_noise/noise/ruckus_outside_6.webm""}"
live_simple_115-71-0_cartesia,background_noise_all,ruckus_outside_6_db-5,audio_comparison_outputs_deepgram/live_simple_115-71-0_cartesia/background_noise_all/live_simple_115-71-0_cartesia_background_noise_all_ruckus_outside_6_db-5.mp3,"So, oh, what's one thirty three plus thirty four?","So, oh, what's one thirty three plus thirty four?",0.0,1.0,1.0,1.0,True,1.0,1.0,low,question,no_significant_impact,,"{""noise_level"": -5, ""noise_file"": ""background_noise/noise/ruckus_outside_6.webm""}"
live_simple_115-71-0_cartesia,background_noise_all,mall_outside_2_db-5,audio_comparison_outputs_deepgram/live_simple_115-71-0_cartesia/background_noise_all/live_simple_115-71-0_cartesia_background_noise_all_mall_outside_2_db-5.mp3,"So, oh, what's one thirty three plus thirty four?","So oh, what's one thirty three plus thirty four?",0.1111111111111111,0.9896907216494846,0.7777777777777778,0.9795918367346939,True,1.0,1.0,low,question,no_significant_impact,,"{""noise_level"": -5, ""noise_file"": ""background_noise/noise/mall_outside_2.webm""}"
live_simple_115-71-0_cartesia,background_noise_all,mall_outside_2_db-15,audio_comparison_outputs_deepgram/live_simple_115-71-0_cartesia/background_noise_all/live_simple_115-71-0_cartesia_background_noise_all_mall_outside_2_db-15.mp3,"So, oh, what's one thirty three plus thirty four?","So, oh, what's one thirty three plus thirty four?",0.0,1.0,1.0,1.0,True,1.0,1.0,low,question,no_significant_impact,,"{""noise_level"": -15, ""noise_file"": ""background_noise/noise/mall_outside_2.webm""}"
live_simple_115-71-0_cartesia,background_noise_all,honk_db-15,audio_comparison_outputs_deepgram/live_simple_115-71-0_cartesia/background_noise_all/live_simple_115-71-0_cartesia_background_noise_all_honk_db-15.mp3,"So, oh, what's one thirty three plus thirty four?","So, oh, what's one thirty three plus thirty four?",0.0,1.0,1.0,1.0,True,1.0,1.0,low,question,no_significant_impact,,"{""noise_level"": -15, ""noise_file"": ""background_noise/noise/honk.webm""}"
live_simple_115-71-0_cartesia,background_noise_all,honk_db-5,audio_comparison_outputs_deepgram/live_simple_115-71-0_cartesia/background_noise_all/live_simple_115-71-0_cartesia_background_noise_all_honk_db-5.mp3,"So, oh, what's one thirty three plus thirty four?","So, oh, what's one thirty three plus thirty four?",0.0,1.0,1.0,1.0,True,1.0,1.0,low,question,no_significant_impact,,"{""noise_level"": -5, ""noise_file"": ""background_noise/noise/honk.webm""}"
live_simple_115-71-0_cartesia,background_noise_all,ruckus_outside_6_db0,audio_comparison_outputs_deepgram/live_simple_115-71-0_cartesia/background_noise_all/live_simple_115-71-0_cartesia_background_noise_all_ruckus_outside_6_db0.mp3,"So, oh, what's one thirty three plus thirty four?","So, oh, that's one thirty two custom four?",0.4444444444444444,0.7912087912087912,0.45454545454545453,0.8571428571428571,False,0.4,0.6,medium,question,word_substitution;entity_confusion;semantic_drift,one thirty three;thirty four;plus;custom,"{""noise_level"": 0, ""noise_file"": ""background_noise/noise/ruckus_outside_6.webm""}"
live_simple_115-71-0_cartesia,background_noise_all,mall_outside_2_db0,audio_comparison_outputs_deepgram/live_simple_115-71-0_cartesia/background_noise_all/live_simple_115-71-0_cartesia_background_noise_all_mall_outside_2_db0.mp3,"So, oh, what's one thirty three plus thirty four?",So what's one thirty three plus eighty four?,0.3333333333333333,0.8817204301075269,0.6,0.8979591836734694,False,0.6,0.7,medium,question,word_substitution;entity_confusion,34;84,"{""noise_level"": 0, ""noise_file"": ""background_noise/noise/mall_outside_2.webm""}"
live_simple_115-71-0_cartesia,background_noise_all,foodcourt_outside_3_db-15,audio_comparison_outputs_deepgram/live_simple_115-71-0_cartesia/background_noise_all/live_simple_115-71-0_cartesia_background_noise_all_foodcourt_outside_3_db-15.mp3,"So, oh, what's one thirty three plus thirty four?","So oh, what's one thirty three plus thirty four?",0.1111111111111111,0.9896907216494846,0.7777777777777778,0.9795918367346939,True,1.0,1.0,low,question,no_significant_impact,,"{""noise_level"": -15, ""noise_file"": ""background_noise/noise/foodcourt_outside_3.webm""}"
live_simple_115-71-0_cartesia,background_noise_all,honk_db0,audio_comparison_outputs_deepgram/live_simple_115-71-0_cartesia/background_noise_all/live_simple_115-71-0_cartesia_background_noise_all_honk_db0.mp3,"So, oh, what's one thirty three plus thirty four?","So, oh, what's one thirty three plus thirty four?",0.0,1.0,1.0,1.0,True,1.0,1.0,low,question,no_significant_impact,,"{""noise_level"": 0, ""noise_file"": ""background_noise/noise/honk.webm""}"
live_simple_115-71-0_cartesia,background_noise_all,foodcourt_outside_3_db-5,audio_comparison_outputs_deepgram/live_simple_115-71-0_cartesia/background_noise_all/live_simple_115-71-0_cartesia_background_noise_all_foodcourt_outside_3_db-5.mp3,"So, oh, what's one thirty three plus thirty four?","So oh, what's one thirty three plus thirty four?",0.1111111111111111,0.9896907216494846,0.7777777777777778,0.9795918367346939,True,1.0,1.0,low,question,no_significant_impact,,"{""noise_level"": -5, ""noise_file"": ""background_noise/noise/foodcourt_outside_3.webm""}"
live_simple_115-71-0_cartesia,background_noise_all,foodcourt_outside_3_db0,audio_comparison_outputs_deepgram/live_simple_115-71-0_cartesia/background_noise_all/live_simple_115-71-0_cartesia_background_noise_all_foodcourt_outside_3_db0.mp3,"So, oh, what's one thirty three plus thirty four?",So old. What's one thirty three plus thirty four?,0.2222222222222222,0.9387755102040817,0.6,1.0,True,0.98,0.99,low,question,word_substitution,So;So old,"{""noise_level"": 0, ""noise_file"": ""background_noise/noise/foodcourt_outside_3.webm""}"
live_simple_115-71-0_cartesia,background_noise_all,mic_ring_db-5,audio_comparison_outputs_deepgram/live_simple_115-71-0_cartesia/background_noise_all/live_simple_115-71-0_cartesia_background_noise_all_mic_ring_db-5.mp3,"So, oh, what's one thirty three plus thirty four?","So oh, what's one thirty k plus thirty four?",0.2222222222222222,0.9247311827956989,0.6,0.8979591836734694,False,0.7,0.9,medium,question,word_substitution;entity_confusion,one thirty three,"{""noise_level"": -5, ""noise_file"": ""background_noise/noise/mic_ring.webm""}"
live_simple_115-71-0_cartesia,background_noise_all,mic_ring_db-15,audio_comparison_outputs_deepgram/live_simple_115-71-0_cartesia/background_noise_all/live_simple_115-71-0_cartesia_background_noise_all_mic_ring_db-15.mp3,"So, oh, what's one thirty three plus thirty four?","So oh, what's one thirty three plus thirty four?",0.1111111111111111,0.9896907216494846,0.7777777777777778,0.9795918367346939,True,1.0,1.0,low,question,no_significant_impact,,"{""noise_level"": -15, ""noise_file"": ""background_noise/noise/mic_ring.webm""}"
live_simple_115-71-0_cartesia,background_noise_all,rain_db-15,audio_comparison_outputs_deepgram/live_simple_115-71-0_cartesia/background_noise_all/live_simple_115-71-0_cartesia_background_noise_all_rain_db-15.mp3,"So, oh, what's one thirty three plus thirty four?","So, oh, what's one thirty three plus thirty four?",0.0,1.0,1.0,1.0,True,1.0,1.0,low,question,no_significant_impact,,"{""noise_level"": -15, ""noise_file"": ""background_noise/noise/rain.mp3""}"
live_simple_115-71-0_cartesia,background_noise_all,mic_ring_db0,audio_comparison_outputs_deepgram/live_simple_115-71-0_cartesia/background_noise_all/live_simple_115-71-0_cartesia_background_noise_all_mic_ring_db0.mp3,"So, oh, what's one thirty three plus thirty four?","So oh, that's one thirty two plus thirty four?",0.3333333333333333,0.9052631578947369,0.45454545454545453,0.9387755102040817,False,0.7,0.9,low,question,word_substitution;entity_confusion,one thirty three;one thirty two,"{""noise_level"": 0, ""noise_file"": ""background_noise/noise/mic_ring.webm""}"
live_simple_115-71-0_cartesia,background_noise_all,rain_db-5,audio_comparison_outputs_deepgram/live_simple_115-71-0_cartesia/background_noise_all/live_simple_115-71-0_cartesia_background_noise_all_rain_db-5.mp3,"So, oh, what's one thirty three plus thirty four?","So oh, what's one thirty three plus thirty four?",0.1111111111111111,0.9896907216494846,0.7777777777777778,0.9795918367346939,True,1.0,1.0,low,question,no_significant_impact,,"{""noise_level"": -5, ""noise_file"": ""background_noise/noise/rain.mp3""}"
live_simple_115-71-0_cartesia,background_noise_all,rain_db0,audio_comparison_outputs_deepgram/live_simple_115-71-0_cartesia/background_noise_all/live_simple_115-71-0_cartesia_background_noise_all_rain_db0.mp3,"So, oh, what's one thirty three plus thirty four?","So old, what's one thirty three plus thirty four?",0.2222222222222222,0.9591836734693877,0.6,1.0,True,0.98,0.99,low,question,word_substitution,So;So old,"{""noise_level"": 0, ""noise_file"": ""background_noise/noise/rain.mp3""}"
live_simple_115-71-0_cartesia,background_noise_all,dog-barking_db-15,audio_comparison_outputs_deepgram/live_simple_115-71-0_cartesia/background_noise_all/live_simple_115-71-0_cartesia_background_noise_all_dog-barking_db-15.mp3,"So, oh, what's one thirty three plus thirty four?","So oh, it's one thirty three plus thirty four?",0.2222222222222222,0.9473684210526315,0.6,0.9387755102040817,True,0.98,0.99,low,question,word_insertion,,"{""noise_level"": -15, ""noise_file"": ""background_noise/noise/dog-barking.mp3""}"
live_simple_115-71-0_cartesia,background_noise_all,dog-barking_db0,audio_comparison_outputs_deepgram/live_simple_115-71-0_cartesia/background_noise_all/live_simple_115-71-0_cartesia_background_noise_all_dog-barking_db0.mp3,"So, oh, what's one thirty three plus thirty four?",One thirty three thirty four.,0.5555555555555556,0.717948717948718,0.3333333333333333,0.5918367346938775,False,0.4,0.5,medium,question,word_deletion;semantic_drift,what's;plus;?,"{""noise_level"": 0, ""noise_file"": ""background_noise/noise/dog-barking.mp3""}"
live_simple_115-71-0_cartesia,background_noise_all,printer_db-15,audio_comparison_outputs_deepgram/live_simple_115-71-0_cartesia/background_noise_all/live_simple_115-71-0_cartesia_background_noise_all_printer_db-15.mp3,"So, oh, what's one thirty three plus thirty four?","So, oh, what's one thirty three plus thirty four?",0.0,1.0,1.0,1.0,True,1.0,1.0,low,question,no_significant_impact,,"{""noise_level"": -15, ""noise_file"": ""background_noise/noise/printer.mp3""}"
live_simple_115-71-0_cartesia,background_noise_all,dog-barking_db-5,audio_comparison_outputs_deepgram/live_simple_115-71-0_cartesia/background_noise_all/live_simple_115-71-0_cartesia_background_noise_all_dog-barking_db-5.mp3,"So, oh, what's one thirty three plus thirty four?",So oh. One thirty three plus thirty four.,0.4444444444444444,0.8666666666666667,0.36363636363636365,0.8367346938775511,True,0.98,0.99,low,question,no_significant_impact,,"{""noise_level"": -5, ""noise_file"": ""background_noise/noise/dog-barking.mp3""}"
live_simple_115-71-0_cartesia,background_noise_all,printer_db-5,audio_comparison_outputs_deepgram/live_simple_115-71-0_cartesia/background_noise_all/live_simple_115-71-0_cartesia_background_noise_all_printer_db-5.mp3,"So, oh, what's one thirty three plus thirty four?","So oh, what's one thirty three plus thirty four?",0.1111111111111111,0.9896907216494846,0.7777777777777778,0.9795918367346939,True,1.0,1.0,low,question,no_significant_impact,,"{""noise_level"": -5, ""noise_file"": ""background_noise/noise/printer.mp3""}"
live_simple_115-71-0_cartesia,background_noise_all,printer_db0,audio_comparison_outputs_deepgram/live_simple_115-71-0_cartesia/background_noise_all/live_simple_115-71-0_cartesia_background_noise_all_printer_db0.mp3,"So, oh, what's one thirty three plus thirty four?","So oh, what's one thirty plus thirty four?",0.2222222222222222,0.9230769230769231,0.6666666666666666,0.8571428571428571,False,0.7,0.9,medium,question,word_substitution;entity_confusion,one thirty three,"{""noise_level"": 0, ""noise_file"": ""background_noise/noise/printer.mp3""}"
live_simple_115-71-0_cartesia,background_noise_all,motorcycle_db-15,audio_comparison_outputs_deepgram/live_simple_115-71-0_cartesia/background_noise_all/live_simple_115-71-0_cartesia_background_noise_all_motorcycle_db-15.mp3,"So, oh, what's one thirty three plus thirty four?","So oh, what's?",0.8888888888888888,0.4444444444444444,0.1,0.2857142857142857,False,0.1,0.2,high,question,transcription_degradation;word_deletion;partial_loss,one thirty three;plus;thirty four,"{""noise_level"": -15, ""noise_file"": ""background_noise/noise/motorcycle.mp3""}"
live_simple_115-71-0_cartesia,background_noise_all,motorcycle_db0,audio_comparison_outputs_deepgram/live_simple_115-71-0_cartesia/background_noise_all/live_simple_115-71-0_cartesia_background_noise_all_motorcycle_db0.mp3,"So, oh, what's one thirty three plus thirty four?",,1.0,0.0,0.0,0.0,False,0.0,0.0,high,question,complete_failure,one thirty three;plus;thirty four,"{""noise_level"": 0, ""noise_file"": ""background_noise/noise/motorcycle.mp3""}"
live_simple_115-71-0_cartesia,background_noise_all,motorcycle_db-5,audio_comparison_outputs_deepgram/live_simple_115-71-0_cartesia/background_noise_all/live_simple_115-71-0_cartesia_background_noise_all_motorcycle_db-5.mp3,"So, oh, what's one thirty three plus thirty four?",,1.0,0.0,0.0,0.0,False,0.0,0.0,high,question,complete_failure,one thirty three;plus;thirty four,"{""noise_level"": -5, ""noise_file"": ""background_noise/noise/motorcycle.mp3""}"
live_simple_115-71-0_cartesia,background_noise_all,rain-thunder_db0,audio_comparison_outputs_deepgram/live_simple_115-71-0_cartesia/background_noise_all/live_simple_115-71-0_cartesia_background_noise_all_rain-thunder_db0.mp3,"So, oh, what's one thirty three plus thirty four?",,1.0,0.0,0.0,0.0,False,0.0,0.0,high,question,complete_failure,one thirty three;plus;thirty four,"{""noise_level"": 0, ""noise_file"": ""background_noise/noise/rain-thunder.mp3""}"
live_simple_115-71-0_cartesia,background_noise_all,rain-thunder_db-5,audio_comparison_outputs_deepgram/live_simple_115-71-0_cartesia/background_noise_all/live_simple_115-71-0_cartesia_background_noise_all_rain-thunder_db-5.mp3,"So, oh, what's one thirty three plus thirty four?",,1.0,0.0,0.0,0.0,False,0.0,0.0,high,question,complete_failure,one thirty three;plus;thirty four,"{""noise_level"": -5, ""noise_file"": ""background_noise/noise/rain-thunder.mp3""}"
live_simple_115-71-0_cartesia,background_noise_all,rain-thunder_db-15,audio_comparison_outputs_deepgram/live_simple_115-71-0_cartesia/background_noise_all/live_simple_115-71-0_cartesia_background_noise_all_rain-thunder_db-15.mp3,"So, oh, what's one thirty three plus thirty four?","So oh, what's one thirty three plus core?",0.3333333333333333,0.8444444444444444,0.6,0.8367346938775511,False,0.7,0.8,medium,question,word_substitution;entity_confusion,thirty four;core,"{""noise_level"": -15, ""noise_file"": ""background_noise/noise/rain-thunder.mp3""}"
live_simple_115-71-0_cartesia,background_noise_all,restaurant_db-15,audio_comparison_outputs_deepgram/live_simple_115-71-0_cartesia/background_noise_all/live_simple_115-71-0_cartesia_background_noise_all_restaurant_db-15.mp3,"So, oh, what's one thirty three plus thirty four?","So oh, what's one thirty three plus thirty four?",0.1111111111111111,0.9896907216494846,0.7777777777777778,0.9795918367346939,True,1.0,1.0,low,question,no_significant_impact,,"{""noise_level"": -15, ""noise_file"": ""background_noise/noise/restaurant.mp3""}"
live_simple_115-71-0_cartesia,background_noise_all,restaurant_db-5,audio_comparison_outputs_deepgram/live_simple_115-71-0_cartesia/background_noise_all/live_simple_115-71-0_cartesia_background_noise_all_restaurant_db-5.mp3,"So, oh, what's one thirty three plus thirty four?","So oh, what's one paper?",0.6666666666666666,0.5753424657534246,0.3,0.4897959183673469,False,0.1,0.2,high,question,transcription_degradation;word_deletion;entity_confusion;semantic_drift;background_confusion,one thirty three;plus;thirty four,"{""noise_level"": -5, ""noise_file"": ""background_noise/noise/restaurant.mp3""}"
live_simple_115-71-0_cartesia,background_noise_all,restaurant_db0,audio_comparison_outputs_deepgram/live_simple_115-71-0_cartesia/background_noise_all/live_simple_115-71-0_cartesia_background_noise_all_restaurant_db0.mp3,"So, oh, what's one thirty three plus thirty four?",,1.0,0.0,0.0,0.0,False,0.0,0.0,high,question,complete_failure,133;34;plus,"{""noise_level"": 0, ""noise_file"": ""background_noise/noise/restaurant.mp3""}"
live_simple_115-71-0_cartesia,background_noise_all,wind_in_mic_db-5,audio_comparison_outputs_deepgram/live_simple_115-71-0_cartesia/background_noise_all/live_simple_115-71-0_cartesia_background_noise_all_wind_in_mic_db-5.mp3,"So, oh, what's one thirty three plus thirty four?","So oh, what's one thirty three plus thirty four?",0.1111111111111111,0.9896907216494846,0.7777777777777778,0.9795918367346939,True,1.0,1.0,low,question,no_significant_impact,,"{""noise_level"": -5, ""noise_file"": ""background_noise/noise/wind_in_mic.mp3""}"
